PeakID (cmd=annotatePeaks.pl /dev/fd/63 hg19)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	FDR	logFC
194	chr6	33285402	33286250	+	0	NA	promoter-TSS (NM_001145338).4	promoter-TSS (NM_001145338).4	-107	NM_001145338	9278	Hs.206770	NM_005453	ENSG00000236104	ZBTB22	BING1|ZBTB22A|ZNF297|ZNF297A|fru|fruitless	zinc finger and BTB domain containing 22	protein-coding	0.00801818808400986	-0.776032067354966
195	chr6	33557552	33558850	+	0	NA	intron (NR_027908, intron 1 of 1)	intron (NR_027908, intron 1 of 1)	2914	NR_027908	401253	Hs.520075	NM_207497	ENSG00000197251	LINC00336	C6orf227|NCRNA00336	long intergenic non-protein coding RNA 336	ncRNA	0.00875740290167485	-1.62909637939708
196	chr6	37102402	37102650	+	0	NA	Intergenic	Intergenic	-35402	NM_002648	5292	Hs.81170	NM_002648	ENSG00000137193	PIM1	PIM	Pim-1 proto-oncogene, serine/threonine kinase	protein-coding	0.0044537343339448	-1.48078102981897
197	chr6	37521502	37521750	+	0	NA	Intergenic	L1ME3A|LINE|L1	1572	NR_039669	100616413		NR_039669	ENSG00000263926	MIR4462	-	microRNA 4462	ncRNA	0.00510204049570446	-1.33251783656796
198	chr6	43766652	43766750	+	0	NA	Intergenic	Intergenic	26996	NM_001287044	7422	Hs.73793	NM_003376	ENSG00000112715	VEGFA	MVCD1|VEGF|VPF	vascular endothelial growth factor A	protein-coding	0.00864129984266045	-1.8195839742048
199	chr6	48794502	48795500	+	0	NA	Intergenic	MER54B|LTR|ERVL	635965	NM_000255	4594	Hs.485527	NM_000255	ENSG00000146085	MMUT	MCM|MUT	methylmalonyl-CoA mutase	protein-coding	0.00691058035629194	-0.732000914712562
200	chr6	86173902	86174900	+	0	NA	intron (NM_002526, intron 1 of 8)	L2|LINE|L2	14600	NM_002526	4907	Hs.153952	NM_002526	ENSG00000135318	NT5E	CALJA|CD73|E5NT|NT|NT5|NTE|eN|eNT	5'-nucleotidase ecto	protein-coding	0.0042416424416926	-1.33009673885817
201	chr6	134858102	134859450	+	0	NA	intron (NR_125856, intron 1 of 2)	intron (NR_125856, intron 1 of 2)	2367	NR_125856	101928304	Hs.555076	NR_125855		LOC101928304	-	uncharacterized LOC101928304	ncRNA	0.0021758169759764	-0.85915775867002
202	chr6	135174152	135174850	+	0	NA	Intergenic	Intergenic	96738	NM_170771	64577	Hs.486520	NM_022568	ENSG00000118514	ALDH8A1	ALDH12|DJ352A20.2	aldehyde dehydrogenase 8 family member A1	protein-coding	0.000695733364650786	-0.974497577282357
203	chr6	145218202	145219550	+	0	NA	Intergenic	MIRb|SINE|MIR	492085	NR_132778	106635530		NR_132778		SNORA98	-	small nucleolar RNA, H/ACA box 98	snoRNA	0.0008405271857274	-1.0790506183505
204	chr6	145337102	145337400	+	0	NA	Intergenic	Intergenic	610460	NR_132778	106635530		NR_132778		SNORA98	-	small nucleolar RNA, H/ACA box 98	snoRNA	0.00885115985465464	-1.11315794248438
205	chr6	155448002	155448600	+	0	NA	intron (NM_012454, intron 1 of 25)	intron (NM_012454, intron 1 of 25)	36878	NM_012454	26230	Hs.586279	NM_012454	ENSG00000146426	TIAM2	STEF|TIAM-2	T cell lymphoma invasion and metastasis 2	protein-coding	0.00326450761594414	-0.882466201777136
206	chr6	157956102	157957300	+	0	NA	intron (NM_153746, intron 1 of 8)	intron (NM_153746, intron 1 of 8)	6537	NR_037463	100500899		NR_037463	ENSG00000266617	MIR3692	-	microRNA 3692	ncRNA	0.000896071641759829	-1.25097556778988
207	chr6	169470302	169471200	+	0	NA	Intergenic	Intergenic	2870	NR_134619	102724357	Hs.129310	NR_134619	ENSG00000234519	LOC102724357	-	uncharacterized LOC102724357	ncRNA	0.000132384858535724	-1.01188059828892
208	chr7	2902752	2904950	+	0	NA	Intergenic	MIRc|SINE|MIR	-19909	NM_001293092	2768	Hs.487341	NM_007353	ENSG00000146535	GNA12	NNX3|RMP|gep	G protein subunit alpha 12	protein-coding	0.00750155753988398	-0.640755719242611
209	chr7	24859852	24861650	+	0	NA	intron (NR_104111, intron 15 of 21)	intron (NR_104111, intron 15 of 21)	-63193	NM_001127454	1687	Hs.520708	NM_004403	ENSG00000105928	GSDME	DFNA5|ICERE-1	gasdermin E	protein-coding	0.00691058035629194	-0.679859317275694
210	chr7	27717602	27717900	+	0	NA	Intergenic	MER68|LTR|ERVL	-15249	NM_152740	11112	Hs.406758	NM_152740	ENSG00000106049	HIBADH	NS5ATP1	3-hydroxyisobutyrate dehydrogenase	protein-coding	0.00376007835328464	-1.746851842221
211	chr7	55200202	55201950	+	0	NA	intron (NM_001346900, intron 1 of 27)	intron (NM_001346900, intron 1 of 27)	23544	NM_001346900	1956	Hs.488293	NM_005228	ENSG00000146648	EGFR	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	epidermal growth factor receptor	protein-coding	0.00493351040868036	-0.725348104235113
212	chr7	73120852	73121000	+	0	NA	intron (NM_004603, intron 3 of 9)	intron (NM_004603, intron 3 of 9)	-4721	NR_036247	100422948		NR_036247	ENSG00000265724	MIR4284	mir-4284	microRNA 4284	ncRNA	0.000399513018068967	-2.16388014615691
213	chr7	73236652	73237550	+	0	NA	Intergenic	Intergenic	-8092	NM_001305	1364	Hs.647036	NM_001305	ENSG00000189143	CLDN4	CPE-R|CPER|CPETR|CPETR1|WBSCR8|hCPE-R	claudin 4	protein-coding	7.83920301450847e-05	-1.04864123138702
214	chr7	76050552	76050650	+	0	NA	intron (NM_007155, intron 1 of 8)	AluJo|SINE|Alu	-3666	NM_001110354	7784	Hs.656137	NM_007155	ENSG00000188372	ZP3	OOMD3|ZP3A|ZP3B|ZPC|Zp-3	zona pellucida glycoprotein 3	protein-coding	0.00296214588041899	-2.01081432998288
215	chr7	98865002	98866250	+	0	NA	Intergenic	Intergenic	-5298	NR_002147	84176	Hs.621401	NR_002147		MYH16	MHC20|MYH16P|MYH5	myosin heavy chain 16 pseudogene	pseudo	0.000199757788353481	-0.788864363883332
216	chr7	100743352	100744050	+	0	NA	Intergenic	Intergenic	14939	NM_030961	81844	Hs.521092	NM_030961	ENSG00000169871	TRIM56	RNF109	tripartite motif containing 56	protein-coding	0.000896071641759829	-1.28629634797486
217	chr7	106464152	106465250	+	0	NA	Intergenic	ERVL-B4-int|LTR|ERVL	-41026	NM_001282426	5294	Hs.32942	NM_002649	ENSG00000105851	PIK3CG	PI3CG|PI3K|PI3Kgamma|PIK3|p110gamma|p120-PI3K	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma	protein-coding	0.00993607618977911	-1.59067754341255
218	chr7	128467402	128468500	+	0	NA	Intergenic	Intergenic	-2509	NM_001127487	2318	Hs.58414	NM_001458	ENSG00000128591	FLNC	ABP-280|ABP280A|ABPA|ABPL|CMH26|FLN2|MFM5|MPD4|RCM5	filamin C	protein-coding	0.00613347007535347	-0.891526210726168
219	chr7	130597052	130598750	+	0	NA	promoter-TSS (NR_109780)	promoter-TSS (NR_109780)	168	NR_110472	378805	Hs.150556	NM_001085379	ENSG00000231721	LINC-PINT	LincRNA-Pint|MKLN1-AS1|PINT	long intergenic non-protein coding RNA, p53 induced transcript	ncRNA	0.00864765588511861	-0.879951189600484
220	chr7	130790302	130791750	+	0	NA	intron (NR_015431, intron 2 of 4)	CpG	763	NR_024153	378805	Hs.150556	NM_001085379	ENSG00000231721	LINC-PINT	LincRNA-Pint|MKLN1-AS1|PINT	long intergenic non-protein coding RNA, p53 induced transcript	ncRNA	0.00466858461905285	-1.49729616556663
221	chr7	131310152	131311200	+	0	NA	Intergenic	MIR3|SINE|MIR	-69289	NM_001018111	5420	Hs.744213	NM_005397	ENSG00000128567	PODXL	Gp200|PC|PCLP|PCLP-1	podocalyxin like	protein-coding	0.0013934054006279	-0.901870423393053
222	chr7	131338252	131338450	+	0	NA	Intergenic	MIRb|SINE|MIR	-96964	NM_001018111	5420	Hs.744213	NM_005397	ENSG00000128567	PODXL	Gp200|PC|PCLP|PCLP-1	podocalyxin like	protein-coding	0.00223622787538184	-2.18698102247499
223	chr7	134938552	134940350	+	0	NA	intron (NM_182489, intron 7 of 8)	intron (NM_182489, intron 7 of 8)	22720	NM_182489	346673	Hs.592279	NM_182489	ENSG00000146857	STRA8	-	stimulated by retinoic acid 8	protein-coding	0.000695002221953339	-0.939152294837286
224	chr7	148469752	148470000	+	0	NA	intron (NM_001370661, intron 9 of 21)	MER117|DNA|hAT-Charlie	73074	NM_001370664	8454	Hs.146806	NM_003592	ENSG00000055130	CUL1	-	cullin 1	protein-coding	0.00356806439722514	-2.10060311912701
225	chr7	151424552	151425400	+	0	NA	intron (NM_001040633, intron 3 of 15)	intron (NM_001040633, intron 3 of 15)	8373	NM_001363698	51422	Hs.647072	NM_016203	ENSG00000106617	PRKAG2	AAKG|AAKG2|CMH6|H91620p|WPWS	protein kinase AMP-activated non-catalytic subunit gamma 2	protein-coding	0.0008405271857274	-0.924739692637782
226	chr8	1703652	1704250	+	0	NA	Intergenic	Intergenic	7549	NR_134302	101927752	Hs.356690	NR_134302	ENSG00000253982	LOC101927752	-	uncharacterized LOC101927752	ncRNA	1.29401844864205e-05	-1.36715217223101
227	chr8	22601352	22603050	+	0	NA	intron (NM_001363233, intron 4 of 6)	intron (NM_001363233, intron 4 of 6)	-51208	NM_004430	1960	Hs.534313	NM_004430	ENSG00000179388	EGR3	EGR-3|PILOT	early growth response 3	protein-coding	0.00608964796366011	-1.32454953542992
228	chr8	27474352	27475150	+	0	NA	Intergenic	Intergenic	-2534	NM_001831	1191	Hs.436657	NM_001831	ENSG00000120885	CLU	AAG4|APO-J|APOJ|CLI|CLU1|CLU2|KUB1|NA1/NA2|SGP-2|SGP2|SP-40|TRPM-2|TRPM2	clusterin	protein-coding	0.000499848672277935	-1.14841286066912
229	chr8	54797152	54799000	+	0	NA	intron (NR_104579, intron 1 of 3)	AluY|SINE|Alu	4644	NM_003702	8601	Hs.368733	NM_003702	ENSG00000147509	RGS20	RGSZ1|ZGAP1|g(z)GAP|gz-GAP	regulator of G protein signaling 20	protein-coding	0.0071878550636809	-0.810982588741547
230	chr8	70602252	70602700	+	0	NA	intron (NM_030958, intron 6 of 9)	LSU-rRNA_Hsa|rRNA|rRNA	97341	NR_132437	23213	Hs.409602	NM_015170	ENSG00000137573	SULF1	SULF-1	sulfatase 1	protein-coding	0.0077019816261577	-0.645194022140587
231	chr8	99837502	99838800	+	0	NA	promoter-TSS (NM_006281)	promoter-TSS (NM_006281)	-235	NM_006281	6788	Hs.492333	NM_006281	ENSG00000104375	STK3	KRS1|MST2	serine/threonine kinase 3	protein-coding	0.00739785744478742	-0.64769392004281
232	chr8	102171002	102172000	+	0	NA	Intergenic	L2c|LINE|L2	46400	NM_016096	51123	Hs.374485	NM_016096	ENSG00000120963	ZNF706	HSPC038|PNAS-106|PNAS-113	zinc finger protein 706	protein-coding	0.00193126269018558	-0.977262259445472
233	chr8	126568452	126569300	+	0	NA	Intergenic	Intergenic	124425	NM_001282985	10221	Hs.444947	NM_025195	ENSG00000173334	TRIB1	C8FW|GIG-2|GIG2|SKIP1|TRB-1|TRB1	tribbles pseudokinase 1	protein-coding	0.00568423176069136	-0.90857880926131
234	chr8	128344302	128344600	+	0	NA	intron (NR_117099, intron 2 of 3)	intron (NR_117099, intron 2 of 3)	-68193	NR_109834	101805488	Hs.745578	NR_109834	ENSG00000280997	CCAT2	LINC00873|NCCP1	colon cancer associated transcript 2	ncRNA	0.00611491015783176	-1.38649104329335
235	chr8	128352252	128354900	+	0	NA	intron (NR_117099, intron 3 of 3)	L2a|LINE|L2	-59068	NR_109834	101805488	Hs.745578	NR_109834	ENSG00000280997	CCAT2	LINC00873|NCCP1	colon cancer associated transcript 2	ncRNA	0.00851212771972222	-0.987579276277549
236	chr8	128607752	128609300	+	0	NA	Intergenic	MLT1J2|LTR|ERVL-MaLR	-114142	NR_024393	727677	Hs.673248	NR_024393	ENSG00000246228	CASC8	CARLO1|CARLo-1|LINC00860	cancer susceptibility 8	ncRNA	0.00836394741964107	-0.630972469631659
237	chr8	128871602	128872750	+	0	NA	intron (NR_003367, intron 1 of 8)	intron (NR_003367, intron 1 of 8)	63968	NR_031609	100302185		NR_031609	ENSG00000283710	MIR1204	hsa-mir-1204	microRNA 1204	ncRNA	0.00595436674887446	-0.804987089046073
238	chr9	97707852	97708350	+	0	NA	promoter-TSS (NR_147613)	promoter-TSS (NR_147613)	-265	NR_147613	101928119	Hs.630906	NR_147613		LOC101928119	-	uncharacterized LOC101928119	ncRNA	0.00876333839098253	-1.27132258144593
239	chr9	117314202	117314600	+	0	NA	Intergenic	Intergenic	-35648	NM_004888	9550	Hs.388654	NM_004888	ENSG00000136888	ATP6V1G1	ATP6G|ATP6G1|ATP6GL|ATP6J|Vma10	ATPase H+ transporting V1 subunit G1	protein-coding	7.06320764740854e-07	-1.28199986495106
240	chr9	127177402	127178000	+	0	NA	promoter-TSS (NM_002799)	promoter-TSS (NM_002799)	20	NM_002799	5695	Hs.213470	NM_002799	ENSG00000136930	PSMB7	Z	proteasome subunit beta 7	protein-coding	0.00794808223334947	-1.75362504798549
241	chr9	136009102	136009500	+	0	NA	intron (NM_001042368, intron 1 of 17)	intron (NM_001042368, intron 1 of 17)	-2757	NM_001271774	5900	Hs.106185	NM_006266	ENSG00000160271	RALGDS	RGDS|RGF|RalGEF	ral guanine nucleotide dissociation stimulator	protein-coding	0.00916820846791454	-0.946162728939651
242	chr9	136739502	136739750	+	0	NA	intron (NM_001134398, intron 2 of 29)	intron (NM_001134398, intron 2 of 29)	117820	NM_003371	7410	Hs.369921	NM_003371	ENSG00000160293	VAV2	VAV-2	vav guanine nucleotide exchange factor 2	protein-coding	0.00212088327608769	-1.85885415888926
243	chr9	138818652	138819150	+	0	NA	Intergenic	MLT1G|LTR|ERVL-MaLR	-19509	NM_015447	157922	Hs.522493	NM_015447	ENSG00000130559	CAMSAP1	-	calmodulin regulated spectrin associated protein 1	protein-coding	0.000270911801253669	-1.2839251257836
244	chrX	38487002	38487250	+	0	NA	intron (NM_004615, intron 1 of 7)	intron (NM_004615, intron 1 of 7)	66395	NM_004615	7102	Hs.441664	NM_004615	ENSG00000156298	TSPAN7	A15|CCG-B7|CD231|DXS1692E|MRX58|MXS1|TALLA-1|TM4SF2|TM4SF2b	tetraspanin 7	protein-coding	0.00507795437820404	-1.1104814082519
245	chrX	105951102	105951850	+	0	NA	intron (NM_024539, intron 1 of 6)	intron (NM_024539, intron 1 of 6)	14408	NM_024539	79589	Hs.496542	NM_024539	ENSG00000133135	RNF128	GRAIL	ring finger protein 128	protein-coding	0.000132384858535724	-1.01059782528837
246	chrX	154493702	154493900	+	0	NA	promoter-TSS (NM_171998)	promoter-TSS (NM_171998)	-25	NM_171998	116442	Hs.632832	NM_171998	ENSG00000155961	RAB39B	BGMR|MRX72|WSMN|WSN	RAB39B, member RAS oncogene family	protein-coding	0.00998153349649841	-1.40277668142505
